file_id,filepath,transcript,emotion,label
YAF_five_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_five_ps.wav,say the word five,surprise,6
OAF_make_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_make_angry.wav,say the word make,angry,0
YAF_rough_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_rough_sad.wav,say the word rough,sad,5
YAF_hole_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_hole_disgust.wav,say the word hole,disgust,1
YAF_chalk_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_chalk_disgust.wav,say the word chalk,disgust,1
YAF_witch_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_witch_neutral.wav,say the word witch,neutral,4
OAF_base_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_base_neutral.wav,say the word base,neutral,4
YAF_limb_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_limb_disgust.wav,say the word limb,disgust,1
YAF_raise_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_raise_neutral.wav,say the word raise,neutral,4
OAF_mood_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_mood_happy.wav,say the word mood,happy,3
OAF_base_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_base_happy.wav,say the word base,happy,3
OAF_reach_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_reach_disgust.wav,say the word reach,disgust,1
YAF_raid_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_raid_fear.wav,say the word raid,fear,2
OAF_south_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_south_disgust.wav,say the word south,disgust,1
YAF_rat_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_rat_happy.wav,say the word rat,happy,3
OAF_thin_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_thin_ps.wav,say the word thin,surprise,6
OAF_juice_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_juice_neutral.wav,say the word juice,neutral,4
OAF_lease_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lease_ps.wav,say the word lease,surprise,6
YAF_dodge_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_dodge_neutral.wav,say the word dodge,neutral,4
YAF_luck_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_luck_happy.wav,say the word luck,happy,3
YAF_wheat_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_wheat_ps.wav,say the word wheat,surprise,6
YAF_keep_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_keep_ps.wav,say the word keep,surprise,6
OAF_hush_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_hush_sad.wav,say the word hush,sad,5
OAF_shout_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_shout_sad.wav,say the word shout,sad,5
OAF_vote_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_vote_neutral.wav,say the word vote,neutral,4
OAF_mill_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_mill_neutral.wav,say the word mill,neutral,4
OAF_lore_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_lore_neutral.wav,say the word lore,neutral,4
YAF_bought_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_bought_fear.wav,say the word bought,fear,2
OAF_nag_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_nag_sad.wav,say the word nag,sad,5
OAF_long_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_long_neutral.wav,say the word long,neutral,4
YAF_doll_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_doll_neutral.wav,say the word doll,neutral,4
YAF_whip_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_whip_disgust.wav,say the word whip,disgust,1
OAF_bath_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_bath_neutral.wav,say the word bath,neutral,4
OAF_time_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_time_ps.wav,say the word time,surprise,6
OAF_hole_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_hole_happy.wav,say the word hole,happy,3
YAF_keen_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_keen_angry.wav,say the word keen,angry,0
YAF_fail_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_fail_sad.wav,say the word fail,sad,5
OAF_gas_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_gas_disgust.wav,say the word gas,disgust,1
OAF_have_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_have_ps.wav,say the word have,surprise,6
YAF_learn_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_learn_happy.wav,say the word learn,happy,3
OAF_thought_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_thought_disgust.wav,say the word thought,disgust,1
OAF_beg_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_beg_happy.wav,say the word beg,happy,3
OAF_wag_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_wag_fear.wav,say the word wag,fear,2
YAF_knock_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_knock_happy.wav,say the word knock,happy,3
YAF_note_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_note_happy.wav,say the word note,happy,3
YAF_search_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_search_sad.wav,say the word search,sad,5
YAF_join_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_join_ps.wav,say the word join,surprise,6
OAF_youth_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_youth_sad.wav,say the word youth,sad,5
YAF_near_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_near_ps.wav,say the word near,surprise,6
OAF_hire_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_hire_sad.wav,say the word hire,sad,5
OAF_good_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_good_sad.wav,say the word good,sad,5
YAF_rush_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_rush_disgust.wav,say the word rush,disgust,1
OAF_choice_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_choice_sad.wav,say the word choice,sad,5
YAF_chair_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_chair_happy.wav,say the word chair,happy,3
YAF_join_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_join_angry.wav,say the word join,angry,0
OAF_read_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_read_sad.wav,say the word read,sad,5
YAF_pike_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pike_ps.wav,say the word pike,surprise,6
OAF_take_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_take_angry.wav,say the word take,angry,0
YAF_merge_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_merge_disgust.wav,say the word merge,disgust,1
YAF_road_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_road_ps.wav,say the word road,surprise,6
OAF_witch_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_witch_happy.wav,say the word witch,happy,3
OAF_voice_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_voice_sad.wav,say the word voice,sad,5
OAF_juice_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_juice_fear.wav,say the word juice,fear,2
OAF_white_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_white_happy.wav,say the word white,happy,3
OAF_kite_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_kite_sad.wav,say the word kite,sad,5
OAF_nag_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_nag_angry.wav,say the word nag,angry,0
OAF_bought_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_bought_fear.wav,say the word bought,fear,2
OAF_five_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_five_neutral.wav,say the word five,neutral,4
OAF_late_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_late_fear.wav,say the word late,fear,2
YAF_boat_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_boat_angry.wav,say the word boat,angry,0
OAF_take_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_take_ps.wav,say the word take,surprise,6
YAF_rot_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_rot_angry.wav,say the word rot,angry,0
YAF_bone_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_bone_disgust.wav,say the word bone,disgust,1
YAF_tip_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_tip_ps.wav,say the word tip,surprise,6
YAF_seize_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_seize_fear.wav,say the word seize,fear,2
OAF_door_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_door_sad.wav,say the word door,sad,5
OAF_rat_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_rat_neutral.wav,say the word rat,neutral,4
YAF_luck_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_luck_fear.wav,say the word luck,fear,2
OAF_cause_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_cause_happy.wav,say the word cause,happy,3
OAF_tire_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_tire_disgust.wav,say the word tire,disgust,1
OAF_soap_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_soap_ps.wav,say the word soap,surprise,6
OAF_walk_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_walk_ps.wav,say the word walk,surprise,6
YAF_turn_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_turn_fear.wav,say the word turn,fear,2
YAF_good_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_good_neutral.wav,say the word good,neutral,4
YAF_seize_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_seize_disgust.wav,say the word seize,disgust,1
OAF_pad_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_pad_neutral.wav,say the word pad,neutral,4
OAF_gun_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_gun_sad.wav,say the word gun,sad,5
YAF_match_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_match_fear.wav,say the word match,fear,2
YAF_hurl_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_hurl_happy.wav,say the word hurl,happy,3
YAF_hit_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_hit_happy.wav,say the word hit,happy,3
OAF_room_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_room_sad.wav,say the word room,sad,5
OAF_bought_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_bought_neutral.wav,say the word bought,neutral,4
OAF_pick_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_pick_angry.wav,say the word pick,angry,0
YAF_calm_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_calm_happy.wav,say the word calm,happy,3
OAF_met_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_met_angry.wav,say the word met,angry,0
OAF_lore_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_lore_sad.wav,say the word lore,sad,5
YAF_far_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_far_neutral.wav,say the word far,neutral,4
YAF_learn_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_learn_ps.wav,say the word learn,surprise,6
OAF_lot_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_lot_fear.wav,say the word lot,fear,2
YAF_mess_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_mess_fear.wav,say the word mess,fear,2
OAF_turn_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_turn_sad.wav,say the word turn,sad,5
YAF_base_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_base_angry.wav,say the word base,angry,0
YAF_cheek_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_cheek_ps.wav,say the word cheek,surprise,6
YAF_pad_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_pad_fear.wav,say the word pad,fear,2
YAF_came_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_came_sad.wav,say the word came,sad,5
OAF_dog_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_dog_disgust.wav,say the word dog,disgust,1
OAF_shall_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_shall_angry.wav,say the word shall,angry,0
OAF_luck_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_luck_angry.wav,say the word luck,angry,0
OAF_team_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_team_fear.wav,say the word team,fear,2
YAF_pool_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_pool_disgust.wav,say the word pool,disgust,1
OAF_bean_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_bean_angry.wav,say the word bean,angry,0
YAF_lore_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_lore_sad.wav,say the word lore,sad,5
OAF_merge_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_merge_disgust.wav,say the word merge,disgust,1
OAF_mob_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_mob_neutral.wav,say the word mob,neutral,4
OAF_lose_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_lose_ps.wav,say the word lose,surprise,6
YAF_voice_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_voice_neutral.wav,say the word voice,neutral,4
OAF_wife_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_wife_sad.wav,say the word wife,sad,5
OAF_get_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_get_fear.wav,say the word get,fear,2
YAF_raise_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_raise_disgust.wav,say the word raise,disgust,1
OAF_room_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_room_angry.wav,say the word room,angry,0
YAF_raid_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_raid_neutral.wav,say the word raid,neutral,4
YAF_mill_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_mill_neutral.wav,say the word mill,neutral,4
OAF_vote_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_vote_ps.wav,say the word vote,surprise,6
OAF_read_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_read_happy.wav,say the word read,happy,3
YAF_pearl_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_pearl_fear.wav,say the word pearl,fear,2
YAF_kick_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_kick_sad.wav,say the word kick,sad,5
YAF_wash_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_wash_disgust.wav,say the word wash,disgust,1
YAF_reach_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_reach_disgust.wav,say the word reach,disgust,1
YAF_match_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_match_disgust.wav,say the word match,disgust,1
OAF_sub_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_sub_ps.wav,say the word sub,surprise,6
OAF_lid_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Fear\OAF_lid_fear.wav,say the word lid,fear,2
YAF_loaf_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_loaf_ps.wav,say the word loaf,surprise,6
YAF_tool_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_tool_disgust.wav,say the word tool,disgust,1
YAF_white_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_white_sad.wav,say the word white,sad,5
YAF_cool_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_cool_sad.wav,say the word cool,sad,5
OAF_search_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_search_ps.wav,say the word search,surprise,6
OAF_chain_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_chain_disgust.wav,say the word chain,disgust,1
YAF_tip_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_tip_sad.wav,say the word tip,sad,5
YAF_puff_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_puff_disgust.wav,say the word puff,disgust,1
YAF_south_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_south_fear.wav,say the word south,fear,2
OAF_rat_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_rat_happy.wav,say the word rat,happy,3
OAF_jug_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_jug_ps.wav,say the word jug,surprise,6
YAF_seize_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_angry\YAF_seize_angry.wav,say the word seize,angry,0
OAF_tough_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Sad\OAF_tough_sad.wav,say the word tough,sad,5
OAF_wire_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_wire_ps.wav,say the word wire,surprise,6
YAF_book_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_book_happy.wav,say the word book,happy,3
OAF_white_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_white_angry.wav,say the word white,angry,0
YAF_phone_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_phone_fear.wav,say the word phone,fear,2
OAF_hall_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_disgust\OAF_hall_disgust.wav,say the word hall,disgust,1
OAF_hurl_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_hurl_happy.wav,say the word hurl,happy,3
YAF_reach_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_reach_ps.wav,say the word reach,surprise,6
YAF_knock_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_knock_fear.wav,say the word knock,fear,2
OAF_merge_angry,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_angry\OAF_merge_angry.wav,say the word merge,angry,0
YAF_home_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_home_fear.wav,say the word home,fear,2
YAF_numb_sad,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_sad\YAF_numb_sad.wav,say the word numb,sad,5
YAF_base_ps,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_base_ps.wav,say the word base,surprise,6
OAF_should_happy,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_happy\OAF_should_happy.wav,say the word should,happy,3
OAF_laud_neutral,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\OAF_neutral\OAF_laud_neutral.wav,say the word laud,neutral,4
YAF_which_disgust,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_disgust\YAF_which_disgust.wav,say the word which,disgust,1
YAF_burn_fear,C:\Users\sande\Desktop\multimodal_emotion_project\dataset\TESS Toronto emotional speech set data\YAF_fear\YAF_burn_fear.wav,say the word burn,fear,2
